,Spine_vs_Spine1,Spine_vs_Spine2,Spine_vs_Spine3,Spine_vs_LeftShoulder,Spine_vs_LeftArm,Spine_vs_LeftForeArm,Spine_vs_LeftHand,Spine_vs_RightShoulder,Spine_vs_RightArm,Spine_vs_RightForeArm,Spine_vs_RightHand,Spine_vs_Neck,Spine_vs_Neck1,Spine_vs_Head,Spine1_vs_Spine2,Spine1_vs_Spine3,Spine1_vs_LeftShoulder,Spine1_vs_LeftArm,Spine1_vs_LeftForeArm,Spine1_vs_LeftHand,Spine1_vs_RightShoulder,Spine1_vs_RightArm,Spine1_vs_RightForeArm,Spine1_vs_RightHand,Spine1_vs_Neck,Spine1_vs_Neck1,Spine1_vs_Head,Spine2_vs_Spine3,Spine2_vs_LeftShoulder,Spine2_vs_LeftArm,Spine2_vs_LeftForeArm,Spine2_vs_LeftHand,Spine2_vs_RightShoulder,Spine2_vs_RightArm,Spine2_vs_RightForeArm,Spine2_vs_RightHand,Spine2_vs_Neck,Spine2_vs_Neck1,Spine2_vs_Head,Spine3_vs_LeftShoulder,Spine3_vs_LeftArm,Spine3_vs_LeftForeArm,Spine3_vs_LeftHand,Spine3_vs_RightShoulder,Spine3_vs_RightArm,Spine3_vs_RightForeArm,Spine3_vs_RightHand,Spine3_vs_Neck,Spine3_vs_Neck1,Spine3_vs_Head,LeftShoulder_vs_LeftArm,LeftShoulder_vs_LeftForeArm,LeftShoulder_vs_LeftHand,LeftShoulder_vs_RightShoulder,LeftShoulder_vs_RightArm,LeftShoulder_vs_RightForeArm,LeftShoulder_vs_RightHand,LeftShoulder_vs_Neck,LeftShoulder_vs_Neck1,LeftShoulder_vs_Head,LeftArm_vs_LeftForeArm,LeftArm_vs_LeftHand,LeftArm_vs_RightShoulder,LeftArm_vs_RightArm,LeftArm_vs_RightForeArm,LeftArm_vs_RightHand,LeftArm_vs_Neck,LeftArm_vs_Neck1,LeftArm_vs_Head,LeftForeArm_vs_LeftHand,LeftForeArm_vs_RightShoulder,LeftForeArm_vs_RightArm,LeftForeArm_vs_RightForeArm,LeftForeArm_vs_RightHand,LeftForeArm_vs_Neck,LeftForeArm_vs_Neck1,LeftForeArm_vs_Head,LeftHand_vs_RightShoulder,LeftHand_vs_RightArm,LeftHand_vs_RightForeArm,LeftHand_vs_RightHand,LeftHand_vs_Neck,LeftHand_vs_Neck1,LeftHand_vs_Head,RightShoulder_vs_RightArm,RightShoulder_vs_RightForeArm,RightShoulder_vs_RightHand,RightShoulder_vs_Neck,RightShoulder_vs_Neck1,RightShoulder_vs_Head,RightArm_vs_RightForeArm,RightArm_vs_RightHand,RightArm_vs_Neck,RightArm_vs_Neck1,RightArm_vs_Head,RightForeArm_vs_RightHand,RightForeArm_vs_Neck,RightForeArm_vs_Neck1,RightForeArm_vs_Head,RightHand_vs_Neck,RightHand_vs_Neck1,RightHand_vs_Head,Neck_vs_Neck1,Neck_vs_Head,Neck1_vs_Head
Cond_SB/StudySeq3,8.61716,17.222685269633686,25.833682065004137,33.99402936423735,38.307148115742905,30.248143705064184,37.45315068518168,33.99412071794969,38.29273196895507,31.75927957213593,41.060770322938495,36.89235329354216,43.87194817483576,50.892029254475204,8.61717,17.23344081536597,25.631486210255215,31.09916864228512,29.585855789746653,37.84228700205163,25.631453094919447,30.876012402486534,30.622734985166545,41.166901508199906,28.322610032563023,35.33188669322284,42.37354889484636,8.617170000000002,17.29466109729306,24.64611172096724,31.122694694654044,39.48577770784408,17.29454814304362,24.324773659512672,31.93031626243215,42.664057728216356,19.719341418740814,26.74868779654278,33.80490338562683,9.467691105280105,19.76645564226349,34.650188956954636,42.66514253288344,9.467691105280105,19.59748526305892,35.44495742567887,45.781044453258495,11.134458198152258,18.19563240140666,25.26770458410406,18.4158,38.71267781902977,43.71199094265683,0.01999999999999998,18.435171941905118,39.598584677722556,46.93602962236614,5.1712450316147285,10.52098536480539,17.210949551775624,29.110900000000004,40.865071060298284,18.435302292467885,35.8477658919623,54.484383432987954,60.987782106181996,18.242447304343262,20.615751201679046,24.82635989754092,24.6504,38.727188341103954,53.45292510622324,58.11391893462498,60.72202177945437,41.29960639847516,46.30292131694505,51.79313060883743,43.721817060769375,56.817797868190716,57.75697384662808,51.29432820138221,48.004042357939625,52.011664479448505,56.69666683576102,18.4158,39.583740986154105,46.924223301333704,5.171245031614728,10.520933320624197,17.21092748618767,29.110900000000004,41.71041373229159,18.160604445599517,20.557757460404662,24.834807075674878,24.6504,41.88666354534875,46.73940148054835,52.13288819460511,50.86099545624621,54.653744152661965,59.14338707347051,7.080320000000002,14.158134945649264,7.08031
Cond_SB/StudySeq4,8.61716,17.22305545263351,25.83473324296907,34.00504961359946,38.39486976173646,31.22872974876788,38.64813329653946,34.005150740762986,38.004746217337754,31.377420803621842,41.29133635050305,36.89710794980442,43.864872504058,50.875513435450365,8.617170000000002,17.233438856805147,25.636381010584046,31.187781422510263,30.45925442883958,38.35137861359474,25.636347235112762,30.600181999020744,30.298386725142503,40.01897020085577,28.32457726433979,35.323157812563416,42.356958422913294,8.617170000000002,17.294260862301474,24.723471233392882,31.816314964833285,39.35494043735441,17.294144784522306,24.092097738403282,31.666909878695417,40.10515855236423,19.71976716153253,26.73933027298919,33.789272637972914,9.467691105280105,19.817752255499993,35.15472640520262,41.96453886100646,9.467691105280105,19.46057424416221,35.2586542746032,41.92065681351689,11.134458198152258,18.189497228499874,25.258303012884767,18.4158,39.12418013406282,42.50747603132575,0.02000000000000001,18.435178062880635,39.233687000480494,41.67357601395422,5.171245031614728,10.487824339530727,17.17137490020041,29.110900000000004,38.8187971661547,18.435310093810976,35.85342873989826,54.1190176350676,55.96970757594341,18.237302524861928,20.554279001903748,24.71553235415644,24.6504,39.139025288725314,53.89530630329599,58.15309892336569,59.495107695186185,41.61714702383039,46.47859354792213,51.84482836648548,42.51822518664609,56.136442228599556,57.25851758543846,49.52128361914181,46.654031598640174,50.215669498970904,54.508018364508224,18.4158,39.21910467580333,41.66170688202838,5.171245031614728,10.487828876063537,17.17143981856924,29.110900000000004,36.89661171269299,18.221211131567316,20.755779037767315,25.13196750584225,24.6504,41.727444439268154,46.56345731011806,51.958534342991506,45.525664047201666,48.52497372838881,52.40160528862553,7.080320000000002,14.157722601892246,7.080309999999999
Cond_SB/StudySeq5,8.61716,17.222083543787694,25.832235080066923,33.96670722210047,38.719699523097404,32.660457058098174,41.59948803314978,33.966940406192776,38.565582748580574,33.30862619919386,44.509675203431335,36.88460335136956,43.82509373706996,50.81331770113262,8.61717,17.233259249627014,25.611103469340676,31.518504022728916,31.639982263080874,40.62249278988344,25.61117474888482,31.10798546383955,31.85668026734491,43.38825051155337,28.31882230718493,35.29676499843059,42.314784283742796,8.61717,17.28065401805651,25.031481831812908,32.59710333836017,40.81456252445777,17.2806068848118,24.501232989939677,32.74474441587472,43.57529930405268,19.71710417377008,26.72144419998092,33.76108346460568,9.467691105280105,20.049136226817648,35.50725902810607,42.57558295759785,9.467691105280105,19.687223643314304,35.85897675643052,45.41131309548539,11.13445819815226,18.181670293692783,25.24712109763,18.4158,38.61688584430034,41.98255506232769,0.020000000000000115,18.435178594478586,39.50814614063243,45.294975993561415,5.171245031614729,10.43902687262379,17.102171300627656,29.110900000000008,38.879869996570015,18.435331292016055,35.880040452397594,54.92470601330834,60.167956360784224,18.182650102606324,20.285902764586236,24.34015457062846,24.6504,38.63197846835706,54.017762737848464,59.632979484143995,62.53932070926717,41.32502952631923,45.762879691227035,50.81259055281358,41.99313593676759,55.88629738961558,59.38685493984464,53.369095108528235,46.13392342554072,48.96852074198498,52.65001539520124,18.4158,39.4930607769533,45.28227992320711,5.171245031614728,10.439101197601001,17.102267327870607,29.110900000000008,39.386147639876235,18.140767122173965,20.530797740341946,24.783629221345805,24.6504,41.881400142536016,46.49608637532698,51.674448497782635,48.990338157353506,51.87711731034883,55.54571598713597,7.080320000000002,14.158697925672248,7.080310000000001
Cond_SB/StudySeq6,8.617160000000002,17.22199869219609,25.83128757708361,33.957334900991896,37.63461592289538,30.231197485498882,35.33055355175164,33.95752797238126,37.18569724520732,29.28188757398938,37.197631403914045,36.88119126223181,43.8833039458789,50.91479595912197,8.617170000000002,17.233402591963692,25.608744202625882,30.48416477861661,29.736399074034146,37.186978931630506,25.608798867160452,29.855596278604228,28.58962293453677,39.182393283604696,28.318040833772695,35.34624764000169,42.394489902633254,8.617170000000002,17.286975837754753,24.13221381299853,31.499851681970558,40.302681120930224,17.286935284531506,23.478488159410183,30.562996094041615,42.53789117949449,19.718244642388115,26.763413111560553,33.82221828661155,9.467691105280105,19.461813821848352,35.21597163407308,44.744826718837636,9.467691105280105,19.09125120929715,34.73471012078689,47.23178687887005,11.13445819815226,18.20166993730852,25.269726590146142,18.4158,39.998870885916936,47.54834651776166,0.019999999999999924,18.435175255110973,39.99986899689916,50.48109800109793,5.1712450316147285,10.624411194237831,17.347846951695605,29.110900000000008,42.828501774648494,18.435260147819257,35.806764657007356,53.495557074665314,62.67697734680985,18.310104195146288,20.775339091461404,25.049718892150967,24.6504,40.01337431321278,53.69085882752817,56.85996740291966,61.03645431307302,42.11815964125318,47.20358588015472,52.73666430327801,47.558641197863906,59.449711073833015,57.94846107752083,52.727846190300696,51.47320597490833,56.23028940003271,61.48913608766832,18.4158,39.98613810831066,50.47056087196265,5.1712450316147285,10.624648294601986,17.348160620740718,29.110900000000008,44.36733672281776,18.42809437105217,21.37202823485586,25.976554438007604,24.6504,42.06149390472001,47.48653668216382,53.29637981787715,54.14963104869992,59.07361194135541,64.45467387615295,7.080320000000002,14.156600844297422,7.08031
Cond_SB/StudySeq7,8.61716,17.222121505417277,25.83328669250548,33.98795413853238,38.225863296853255,31.178627070317162,39.06384103963918,33.98808786373559,37.8157390831786,29.64202853267203,39.716958972672394,36.89162243760838,43.84059829327851,50.83837011674087,8.617170000000002,17.23339464020528,25.62651816602543,31.033642020061258,30.477595353527093,39.193472774678064,25.626508530121356,30.41202864864361,28.7797686911283,39.63452379849982,28.322507885010786,35.306778708465856,42.331643573415434,8.61717,17.287441513515006,24.591914573338336,31.898832780048505,40.556454456365856,17.287339373931967,23.91603203833943,30.52508373986685,41.0090440418833,19.718436276330735,26.72689950618542,33.770878551256075,9.467691105280105,19.724907849073716,35.281208309237165,43.46422402676555,9.467691105280105,19.324063065429723,34.531305339783934,44.08717769820032,11.134458198152258,18.18382199074327,25.250779660502232,18.4158,39.317693432976725,44.335170654086625,0.020000000000000018,18.43513262809717,39.28758421234624,45.38515484224452,5.1712450316147285,10.444536318475638,17.11645163712498,29.110900000000004,40.27403848308768,18.435290501161973,35.78820147310898,53.58820004567552,59.49507417920852,18.228768431273856,20.569815665985093,24.76725251890389,24.6504,39.33257328143533,53.94118771598792,57.417928154985056,61.08992878024078,41.775997219348916,46.62428803506373,51.98981172495874,44.34620224652454,57.9829499640038,58.89393268175741,53.09848342167461,48.48920857963874,52.19164482670644,56.611093566166964,18.4158,39.27345117610982,45.373173669092324,5.1712450316147285,10.444603489299375,17.116561343914174,29.110900000000004,39.82978651330523,18.218223233073466,20.8685884366557,25.30017860025634,24.6504,41.584861858827054,46.76716357263618,52.41648664517279,49.22450562352238,53.032838458569586,57.54627817103736,7.08032,14.158224605594725,7.08031
Cond_SB/StudySeq8,8.61716,17.221452261948787,25.833297157231414,34.002029195809676,38.765613671559635,33.92129530572708,44.524752159321864,34.00215170370523,37.97456154482081,32.46122791550726,44.58226605074498,36.89462671374116,43.8314836812094,50.81834387419904,8.617170000000002,17.233507575797603,25.639933928777154,31.509286500282734,32.725597094909716,43.06115527515227,25.639924331053024,30.571374151647337,31.268389874989758,42.95605162566276,28.32497093992793,35.299689306715024,42.316465477269794,8.617170000000002,17.293989774252104,24.962965719016857,33.44906597600623,42.65531585361257,17.293902472309753,24.065735524861175,32.4172728279731,42.64385937756206,19.719656048459758,26.71962805517719,33.75738289620914,9.467691105280105,19.925675101477296,36.134515194657745,43.82138972580873,9.467691105280105,19.423277208353127,35.74084803760918,44.0725204146571,11.134458198152258,18.17866271129797,25.242730214513823,18.4158,39.156400031429314,42.81904577360351,0.019999999999999955,18.435136124140676,39.43446907089803,43.473783017928184,5.1712450316147285,10.397749734588443,17.055041112547624,29.110900000000004,38.492406781073285,18.43521660965321,35.749405823140734,54.641171306714114,58.66078566783115,18.074592016422955,20.150825684730027,24.17718667285434,24.6504,39.17199177874551,54.65735672265597,60.58949370637762,63.39495519492542,41.74625152188783,46.009490334149795,50.8954793167029,42.831172260349184,57.69601673003339,62.27727293909516,56.343145393372616,46.740005287293044,49.122002906162926,52.38827628995438,18.4158,39.41972310781437,43.4610779980253,5.1712450316147285,10.397985928680136,17.055363123857973,29.110900000000004,37.705293392191734,18.205415122689892,20.85221789919251,25.2859507489825,24.6504,41.92526394642705,46.66778939317142,51.97794104521827,47.21434794768999,49.895097953612364,53.449696632000226,7.080320000000001,14.157923405660004,7.08031
Cond_SB/StudySeq9,8.61716,17.22238287052519,25.833097977410215,33.997632132668386,38.133544286256495,30.0136813806628,37.94222198666606,33.99774332999181,37.52381503033984,29.607636094500286,38.11852078286273,36.89295457978317,43.892342488360136,50.929690269768415,8.617170000000002,17.233509402312258,25.636391685106613,30.94250109478227,29.36295568803115,38.737786710643086,25.636371893516966,30.155232864777513,28.82092773413891,38.71807241392129,28.323990973168698,35.3502206443269,42.404380638287854,8.61717,17.299441457571383,24.512129392517696,30.97556162183186,40.75270599859103,17.29934302796854,23.71690722476534,30.67305085585893,40.82576720875113,19.720633918015114,26.76421847898034,33.82872045414321,9.467691105280105,19.68637098524749,34.5943809282667,44.186170298142564,9.467691105280105,19.21879382813088,34.731065571109895,44.5299904366903,11.13445819815226,18.202926253577903,25.276324656268173,18.4158,39.119710850555066,45.962692637031196,0.01999999999999996,18.435140348738752,39.74791395383837,46.68858457573754,5.171245031614728,10.574703590948307,17.29486077576331,29.110900000000008,41.489956744161816,18.435291414576344,35.80730913994921,53.703882864853,59.95912735502719,18.264966033227193,20.60715306201055,24.792777352953543,24.6504,39.13405324379758,53.03662683141692,56.359452016247744,59.26943038258016,41.42651750529492,46.50335049202333,52.04764195413461,45.973278747419315,58.63315692799188,58.96949680148269,52.698367084925295,49.852601021072466,54.051365850238504,58.89126116252722,18.4158,39.73395326517289,46.67719071489012,5.1712450316147285,10.574858970738903,17.295095690856762,29.110900000000008,40.81749691137935,18.296577811308925,21.07591572956258,25.596311736934286,24.6504,41.8737837496889,47.19750785396445,52.96470248903114,50.40494104734356,54.783764343000314,59.78466729310564,7.080320000000001,14.156672063978046,7.080310000000001
Cond_SB/StudySeq10,8.61716,17.22211960184422,25.834175930123763,34.00905753188791,38.11025862296725,30.704072067026647,37.49368776136812,34.009154738725684,37.79993185593067,31.678346338912842,40.075200894042,36.89805490600495,43.852002829448274,50.85214187047386,8.617170000000002,17.233555430349938,25.643412371063306,30.89760335425447,30.03392590908843,38.282674448329715,25.643386852859713,30.411751288065652,30.66190102613328,39.53869445460898,28.326471886969102,35.314519871602315,42.34128444998087,8.61717,17.29720592267633,24.450185854862152,31.56696594245464,40.34260726017592,17.297106552954432,23.9289910167218,32.09930446351685,40.428087670732474,19.720687994999334,26.73129252690919,33.776394676679445,9.467691105280105,19.609532366737763,35.086003666973035,43.90175194067857,9.467691105280105,19.33521193694205,35.70313932832486,43.014083003888935,11.13445819815226,18.18447202776328,25.25194821704995,18.4158,39.489677133102134,45.52989318591366,0.020000000000000125,18.43513323063756,40.06775191074246,43.75620573300715,5.1712450316147285,10.43635861236171,17.103714124360913,29.110900000000008,41.36603732925256,18.43522861243812,35.73050213679543,54.6395459380035,58.04809409657032,18.202262841639396,20.59555319409782,24.792972875660983,24.6504,39.50438748128524,53.825897841511804,59.04454296388574,61.002781488744745,41.786450021122434,46.754078414479466,52.18164545466182,45.540649417754544,58.687154650087926,59.69911299282231,52.52423789493063,49.6497817639458,53.70471497063423,58.36885743015036,18.4158,40.0530327159858,43.74405169308024,5.171245031614728,10.436450600056906,17.103910949242557,29.110900000000008,38.081266045259106,18.219863360874953,20.870280745599693,25.336342714512128,24.6504,42.254459213863534,47.16673961716743,52.616313897458596,47.53206616184658,50.97588509839606,55.18859636021673,7.080320000000001,14.158376496741855,7.080310000000001
Cond_SB/StudySeq11,8.61716,17.22279460904961,25.834729149987094,34.031261171589335,38.575567266785484,31.976498696967614,41.092688393129094,34.03139695668623,38.11545335195289,32.7901306227364,44.29626112769872,36.902901583507045,43.86840520121878,50.87673818178988,8.617170000000002,17.233280992116857,25.657650072103053,31.35873521532044,31.02003149499793,40.031438677010044,25.65764425347996,30.69432390373733,31.55894989260091,42.440184377275735,28.32856817596169,35.32522683387229,42.35745822623094,8.617170000000002,17.305943922236004,24.87043180228123,32.10802860488488,40.17255301968793,17.30584831506751,24.162213568042347,32.68895772109983,41.9637291451682,19.72214927887026,26.739312929987925,33.78786339179024,9.467691105280105,19.915692996586717,35.19450332574196,41.94818097286677,9.467691105280107,19.486269894663426,36.021970432181945,43.30353308198747,11.13445819815226,18.187809996089612,25.256399372342393,18.4158,38.60420875713969,41.49256881163858,0.019999999999999976,18.43517446857218,39.84647435413074,42.706766399303945,5.1712450316147285,10.461376267573657,17.13493924337669,29.110900000000008,38.37938885355397,18.435315153053327,35.860812915043276,55.16621698485556,58.08142522047549,18.20256386985315,20.38409864029465,24.455880844998152,24.6504,38.61909069791538,53.66968980363905,59.45817283546027,61.649422170449654,41.30696848194781,45.92788160729256,51.10168552639829,41.50318772424188,55.37757910279032,59.21193711543364,52.72293444694419,45.668881147805926,48.665288006363475,52.493315790615874,18.4158,39.83135520914309,42.69352770449717,5.171245031614728,10.461492759818935,17.13514062056771,29.110900000000008,36.570573979249346,18.19220005166332,20.74906542700373,25.14111695957377,24.6504,42.24198727384533,46.99840100281325,52.320228524440964,46.422574684984305,49.15133221157742,52.76719074307081,7.080320000000003,14.158409316767203,7.080309999999998
Cond_SB/StudySeq12,8.617160000000002,17.222608638328815,25.832554924667214,34.00383226157809,38.1918643027947,31.238231038523388,36.51844533473238,34.004051842651315,38.11765355945277,33.43828198594198,44.10114714200246,36.89316057965736,43.887027480600295,50.9150388759706,8.617170000000002,17.23299619569541,25.640173154209418,31.031344422043126,30.55540015588188,36.16508149689613,25.640232965005108,30.70256864246812,32.10680665845243,43.1689873245826,28.32397361886138,35.34448243643944,42.39044198889123,8.617169999999998,17.301968012458143,24.627489026325946,31.96062426136567,37.21156438819828,17.30191063954003,24.175714999553993,33.09930236008948,43.49630983357478,19.721170045451156,26.758931296601848,33.81652703209121,9.467691105280108,19.802615461400155,35.29676289255407,39.896140866902684,9.467691105280107,19.520237002296856,36.282801540290535,45.39042701029188,11.13445819815226,18.198749373144366,25.268505141642265,18.415800000000004,39.0965508064559,40.47125951733613,0.01999999999999993,18.43522636852669,39.954652999333604,45.434861907263205,5.171245031614727,10.559250394784831,17.266438693144963,29.11090000000001,37.71448691136771,18.435352277632507,35.939491342712124,55.12966175224864,59.95802599425287,18.29136145527471,20.625333878001605,24.81446273370324,24.650399999999998,39.11132725416525,53.891035086729005,59.720145580344294,62.985310702834205,41.65976998608815,46.501377105706915,51.86636195969657,40.48111014963728,53.420804776600775,55.8156034352514,50.813486302799916,44.68507086552664,48.44373950742293,52.94281835498209,18.415800000000004,39.93958285542854,45.42230150038494,5.171245031614728,10.55928139536366,17.26650195802549,29.11090000000001,39.11099352370052,18.26884446611513,20.79457014295701,25.137925245990928,24.650399999999998,42.348371327759395,47.02106769224317,52.24983599694544,49.0309426803513,52.07435320178583,55.91091051725545,7.080320000000001,14.156962999989071,7.080310000000002
Cond_SB/StudySeq13,8.617160000000002,17.222362106845583,25.83326559506464,33.98262793804837,38.25874744186268,30.54112989533349,37.57938414862324,33.982793107723445,37.857511148378116,32.09435711582686,43.497509036101356,36.889202048111876,43.86096191842098,50.87588842569529,8.617170000000002,17.23334108062552,25.622279632495975,31.06285407990986,29.850755147401827,38.21785225099694,25.62230257492456,30.457475508925036,30.976526993623235,42.91428300578804,28.320895413152037,35.32423545829566,42.362116289080745,8.617170000000002,17.286578295688383,24.617886957609407,31.343887526310326,40.058585781491374,17.286507585867533,23.96155231494661,32.29589473722161,43.67411561663554,19.718153918424456,26.74255032481249,33.79578401299419,9.467691105280105,19.754792008107,34.81792222313693,43.33143947914019,9.467691105280105,19.353239620682555,35.81697022708921,46.065794046799475,11.134458198152258,18.192512919853048,25.262784751400833,18.4158,38.95872963870318,44.63308691431504,0.019999999999999914,18.43516177026282,40.116032332984275,46.837449274932546,5.171245031614728,10.502376041782506,17.191585848697734,29.110900000000004,41.07814022187955,18.435268738794775,35.79579436889699,54.85122087517694,61.50600785358101,18.216862994584336,20.506385894291448,24.657093188901314,24.6504,38.973284233310395,53.33850016118927,58.47922539674099,63.55821624084548,41.3955692056065,46.286830680213875,51.677776815311304,44.643225230605694,57.40294317916219,58.673883445416564,55.22454211976068,48.68487035083682,52.5943330724735,57.168961387410924,18.4158,40.10122252130706,46.82438912029439,5.171245031614728,10.502496567309352,17.191779141774216,29.110900000000004,39.9140797704358,18.237285418037303,20.901619538200936,25.353521444593007,24.6504,42.337970201537715,47.29422420368426,52.7726427071431,50.41175342866601,53.88317455772678,58.12569120039078,7.08032,14.158208036153534,7.08031
Cond_SB/StudySeq14,8.61716,17.223399404065194,25.83490738883162,34.01953878785259,38.48197758383796,31.477443806624713,41.36162615621675,34.01975917258906,38.30127682026524,31.13486263105683,42.47510095218095,36.90073152044464,43.88686892728375,50.90895374569043,8.61717,17.233422858260052,25.647558971637533,31.283769973323807,30.654963375992292,40.104987536429014,25.647623014963973,30.86633506091147,30.000200348939625,40.853214454528086,28.327193437267265,35.34121935127362,42.38400149271945,8.617170000000002,17.30363766339652,24.822423733694425,31.89498743602799,40.031544558224155,17.30359039805363,24.30655759223245,31.312834721483366,40.63015434554902,19.722139910167478,26.754560218413115,33.81116730954898,9.467691105280105,19.907478228675636,35.10644935137519,41.555251023837414,9.467691105280105,19.57859089963258,34.887166272450116,42.2165916710316,11.13445819815226,18.19643423601816,25.268674397023123,18.4158,38.59061780888517,40.88988288568298,0.019999999999999962,18.43522239597748,38.75839951443236,41.686645315616076,5.171245031614728,10.522275679626144,17.20720868249599,29.110900000000008,37.09735575894522,18.43531082269628,35.88730920658739,53.792772717326905,56.30012134116147,18.208772762370742,20.408612426226497,24.52618360528683,24.650399999999998,38.605438832087906,53.640142746279075,57.121060155968685,58.63276661168944,41.298060538666334,45.98790564744365,51.240677549212556,40.901113234655,55.060388218970004,57.34585844723288,49.447567172404426,44.94493404351696,47.85416011901141,51.62363050750812,18.4158,38.7438837712261,41.67466189697406,5.1712450316147285,10.522372449038434,17.207331026013126,29.110900000000008,37.045508862603185,18.21396762930273,20.717287266267533,25.039820593501467,24.650399999999998,41.41122334034413,46.34625681509591,51.79815938412019,45.65841720865389,48.66125148710469,52.50671315047865,7.080320000000002,14.158796928499916,7.08031
Cond_SB/StudySeq15,8.61716,17.22047737027395,25.83293148682142,34.019007442653766,38.87216333660659,34.07524393323494,41.417586023856636,34.01905621310258,38.45466799334492,34.316253538353244,43.39579240792634,36.898717821808965,43.783604964098096,50.73544458878021,8.617170000000002,17.23334499306897,25.654966108441357,31.598463799726318,32.83312503042922,40.58849713914341,25.654893781238467,31.005322322535918,32.79878343726883,41.900279227459,28.327875462751564,35.257111435929815,42.24580030764313,8.61717,17.298887121109065,25.027573939624357,33.53737491584804,40.937281111876636,17.298751608306176,24.412261920953238,33.54654314151912,41.73751193046932,19.720399871622686,26.679382786401373,33.69528154877557,9.467691105280105,19.948776429225664,36.19584768197107,42.90296951811706,9.467691105280105,19.601860751194447,36.47998602820807,43.317690227429345,11.13445819815226,18.152060052570793,25.205603754200222,18.4158,39.46678835361078,42.81308573872994,0.020000000000000084,18.435072849676416,39.98860342630873,43.03524603380064,5.1712450316147285,10.28606335437876,16.924723420994518,29.110900000000004,39.02622490398545,18.43520116005356,35.66037241611622,55.59235931200586,58.23537201235391,18.072441556957447,20.23350762335029,24.304712495202892,24.6504,39.48235043149376,54.971027924453836,62.354820458844905,63.44685781570717,41.85849137860193,46.15323753971878,51.04711869551301,42.82441693819749,57.2029127066567,61.49958621378445,54.410576349463874,46.804065460674245,49.612872609230806,53.22729079710192,18.4158,39.973043709766266,43.02224074311715,5.1712450316147285,10.286077463072841,16.924795530822067,29.110900000000004,37.35860876008905,18.02660985020537,20.409110958085808,24.692220590065244,24.6504,42.21556208699032,46.5626614976782,51.53920933086497,46.61175419727164,49.14527679485306,52.560828596985125,7.080320000000001,14.157780303261092,7.080310000000001
Cond_SB/StudySeq16,8.617160000000002,17.22253471261963,25.832720551975132,33.991704996782474,37.87727283185946,29.986118540189818,35.381134567047816,33.99187193412439,37.62711584264521,30.989207950470693,39.6882556859254,36.891251988480484,43.890268004641385,50.92688040726217,8.617170000000002,17.233257275310255,25.63153160222213,30.710315273449382,29.389988676766265,36.63485901982014,25.63155537574039,30.23770403351233,29.886506754246916,39.737785842114086,28.32291888394289,35.34759526996792,42.39857082505209,8.617170000000002,17.297442015385116,24.32619870195782,31.073376144360793,39.17433328246009,17.29736506289879,23.76676081780352,31.34809011981813,41.19776925258141,19.72040752127459,26.76144192043046,33.821167019643696,9.467691105280107,19.57034627202297,34.72600692805059,43.098108152968024,9.467691105280107,19.229173762321462,35.047829288319605,44.2332202015121,11.134458198152258,18.199334237935734,25.266223478776514,18.4158,39.379947786377684,45.49742246737225,0.020000000000000007,18.43510897837842,39.707885344370375,45.87198167345889,5.171245031614728,10.591069619908417,17.332520758453395,29.110900000000004,41.621873341900766,18.435262162747332,35.7431791944492,53.61728036949533,58.748495346391124,18.280987016297946,20.711350521031655,24.927833693575693,24.6504,39.394216730526715,53.15067108256174,56.62167104136564,59.26730051887248,41.57982027691164,46.65554387873696,52.16960978964866,45.507118244291696,57.33357309136959,55.91929159864638,49.66741332641476,49.32163214224906,53.80405419705897,58.86528189153621,18.4158,39.69384326259174,45.86094285013758,5.171245031614728,10.591206840258765,17.332770484109666,29.110900000000004,40.382535049852265,18.263908501363083,21.01423279969736,25.533897357987104,24.6504,41.806142537248604,46.88349876471381,52.457527160841465,49.35948135230497,53.289188217798966,57.93086887036461,7.080320000000001,14.154337651271229,7.080310000000001
