,Spine,Spine1,Spine2,Spine3,LeftShoulder,LeftArm,LeftForearm,LeftHand,RightShoulder,RightArm,RightForearm,RightHand,Neck,Neck1,Head
Cond_BT/StudySeq312,1621.277055559466,1672.6002737443682,1765.517380550753,1932.2868290400443,2151.406028893312,2430.241021514543,3094.740737954239,6294.775872314314,2151.450573144115,2488.8132245290517,2818.903841986331,5059.585797870813,2253.775366171537,2499.2383756116374,2773.3107686341455
Cond_BT/StudySeq313,1618.4296432198355,1669.8002236909927,1764.7590115937624,1925.5773762740125,2138.8266290727347,2372.553260751155,2935.214698246931,3778.2575802741235,2138.8920691933663,2470.8723539571024,3148.366087695756,4359.5026391923,2220.2455620129776,2435.3646527377555,2687.689136677981
Cond_BT/StudySeq314,1373.0327124305709,1412.7070094841933,1515.1261794725544,1709.0341464926669,1972.0226471776357,2188.7861521017244,3451.346929621152,4935.272369961681,1972.1046713568508,2327.267241087793,3560.9865822636652,5192.558720969117,2063.85717753969,2307.483229357198,2592.6719487542096
Cond_BT/StudySeq315,1433.2008663268498,1488.8069598889278,1602.708668564492,1771.571694798954,1986.0322314593648,2264.1184054110768,2826.8001810430137,3894.5007336336225,1986.0422339085744,2277.689551111883,2810.8545822654282,3967.9644142796906,2067.612684143896,2298.483412292272,2576.6000287620636
Cond_BT/StudySeq316,1564.7940634490183,1623.3206760716328,1735.639237723396,1912.279243708175,2142.139707407109,2368.0305444200526,2795.5621813418,3878.768961173896,2142.232268176075,2530.086697162856,2905.3825560373207,3639.7630145734665,2232.2811742736126,2472.8910113705906,2752.5113841593256
Cond_BT/StudySeq317,1663.3942076578692,1728.9633352314086,1839.9124429365543,1978.0687914061514,2158.5645712461796,2285.9354159892973,2883.951326875567,3680.026053065447,2158.660431339527,2491.086668726265,3029.2557372065185,3676.101063450501,2237.099646308302,2444.2084322659803,2684.376843672831
Cond_BT/StudySeq318,1616.552622454019,1683.9647019398774,1798.863188779562,1969.8756342374477,2232.101682296143,2459.029436372635,2937.3547527118753,4785.612065261745,2232.1492085271866,2533.3964778553323,2881.390563415884,4176.451457144121,2313.59324215252,2567.274657852179,2845.2875594079796
Cond_BT/StudySeq319,1585.4694862386768,1655.3180606762226,1778.2294464563079,1956.1015068954607,2186.119956827006,2357.1113948753323,2717.437001603646,5834.104214255472,2186.158706655901,2449.8236185205915,2661.1827237068474,5797.806500063566,2253.317680186214,2481.328049671898,2732.746751507591
Cond_BT/StudySeq320,1429.209999479946,1495.1333213060439,1593.8088006971311,1753.4025635819933,1941.1076190218603,2157.9850333344766,2874.4091729215284,3448.9047628040657,1941.212195867439,2334.6379033643216,2886.1541344556663,3536.767657849203,2012.8142602322828,2235.7910763452583,2491.976170000177
Cond_BT/StudySeq321,1493.8582960005033,1611.9959791917613,1765.6572088112584,1978.8503472708771,2219.0868678180805,2562.8631831684156,2925.451284363681,3243.1771848319845,2219.110114846336,2521.7933658849724,2819.1652588070037,3547.417791349443,2337.5311713361098,2610.272906294697,2897.860862330219
Cond_BT/StudySeq322,1632.9066840660255,1703.2254008299851,1839.1924771066538,2020.182749579078,2237.360372904407,2461.266404371241,2981.29046236682,3399.5706111489226,2237.4320343814397,2558.3143929942453,3144.77674328189,3626.559087711631,2328.155641944486,2574.6954205622196,2844.6072368865553
Cond_BT/StudySeq323,1426.427426444178,1501.4092561382051,1663.350426298949,1893.9253874279952,2154.637435866605,2478.3035762368154,3078.762292876359,4686.057265071657,2154.6252193248038,2487.446971604176,2999.2027681685017,5065.566997603642,2265.3795144059377,2556.0962679180393,2872.091728786636
Cond_BT/StudySeq324,1594.4466588155399,1665.2203785198913,1797.1769332239523,1972.432873386705,2254.1186904816273,2608.259989915663,3344.114448910916,3887.1913113631,2254.0799724404683,2488.132473620425,2773.373550453356,3818.8765688710973,2328.016393410584,2622.3975697771893,2917.4416429885173
Cond_BT/StudySeq325,1699.7467538806318,1761.2226633107105,1896.7453709803021,2071.7255280834024,2296.4150848506633,2663.4087816942765,3404.4246907489105,5783.434626452509,2296.396047342767,2610.491810362389,3145.442834256198,4357.875868160705,2383.8979501675685,2616.270452588101,2889.8754423549226
Cond_BT/StudySeq326,1574.8829100045336,1645.3836577622928,1775.5182397129915,1975.31173949728,2183.837773740446,2470.539785689627,3067.641698144098,4055.042508331194,2183.89626938598,2564.375033924712,2896.121982124712,3585.1525360251485,2289.461175635483,2530.6342923436523,2803.6884007422177
Cond_BT/StudySeq327,1690.1314598813744,1740.6707050118707,1850.583346115689,2020.0779207894043,2222.4094681096713,2494.15363691892,2946.9839115485856,4935.073399972569,2222.410140850965,2534.7776253535553,3404.5480284440036,5039.682133497856,2298.5841504126247,2498.208837302968,2728.012736156688
Cond_BT/StudySeq328,1488.2775335471633,1544.6246209765864,1634.5952764769174,1778.8317484379504,1954.1256944419727,2317.4703979937444,3016.1271154226806,3488.4771883472263,1954.0752296293335,2216.562922526314,2782.651553154754,3453.6334453715453,2042.154179627369,2264.492455245002,2529.710179501755
Cond_BT/StudySeq329,1618.8505598580891,1696.1188698350225,1816.0565757937318,2004.7567138243382,2215.5849473309713,2565.510111023501,3043.0789486074514,4122.209159525223,2215.5912631925007,2539.9216112384465,2607.2623079865198,3975.6701495519796,2327.215651405731,2577.7120996194644,2878.71658600321
Cond_BT/StudySeq330,1569.1537294861182,1618.7054872320718,1723.9083863684705,1913.1315634686346,2119.916771673219,2385.379869570347,2906.938541559682,3279.8412332448197,2119.9963777734893,2500.3931663289227,2954.3648270025287,3302.814408558492,2223.623717258846,2430.1675575859554,2669.7048657863543
Cond_BT/StudySeq331,1509.5460501148618,1593.8566869635356,1710.5003021410269,1906.097398439365,2136.022032763075,2519.8614530961154,3800.409062191101,6311.102192757746,2136.020844810757,2453.3439162119034,3591.002505062749,5517.380583940117,2252.3686353129083,2489.5817674938444,2771.7019984077547
Cond_BT/StudySeq332,1582.6419591152774,1629.0593433001823,1746.0360904471195,1916.3473826018871,2156.6721675098643,2444.3313472541845,3431.792693700232,6961.209912041751,2156.637327281155,2410.3682769584825,3371.236540698459,5869.8035689595645,2241.3522897037324,2492.530906646042,2806.1708080592152
Cond_BT/StudySeq333,1502.8472712192095,1544.0858291632023,1632.5291413661218,1788.4662590915548,1982.6282838390089,2306.3272277723045,2938.8183988318096,5126.071723071051,1982.525561778305,2114.203980727727,2300.6604085884933,3030.4244976565424,2046.66655942136,2257.67937377379,2492.085270124889
Cond_BT/StudySeq334,1571.6565014538492,1635.6163642915926,1754.2004774165798,1943.1946047012468,2204.0594729291597,2422.446557788776,2760.9514976768014,5248.348165057883,2204.109406568671,2449.0639532651203,2755.7131453402817,4575.641623165956,2301.3329929417573,2564.568062554952,2856.1300503657467
Cond_BT/StudySeq335,1620.779564407661,1672.3772879043236,1777.2097326857772,1968.7631232045032,2238.0530038532274,2683.16571971333,3100.5510028882354,4556.988344229744,2237.8791312698495,2386.868090032926,2783.5660932417636,4287.095728808865,2307.2663711835885,2551.7527808724353,2826.320890159329
Cond_BT/StudySeq336,1653.2708604491768,1708.501161735248,1822.6774971515038,1988.9061228341784,2229.156004583994,2459.4663091276147,3042.8255438544766,4273.056776066735,2229.205026842942,2553.2277571464065,2998.546593433901,4610.126162555172,2308.894642474089,2568.234098969624,2852.374255580246
Cond_BT/StudySeq337,1567.6471092610432,1609.6313928051686,1708.7021880116324,1852.3437970884534,1997.8598300497265,2230.7246421618056,3067.535720612199,4683.431022188422,1997.9718369411048,2429.4047679776595,3203.312952550775,5190.500322460503,2091.6375348765714,2274.1751315678634,2488.422384952176
Cond_BT/StudySeq338,1549.4769214342145,1604.589218972333,1710.2244419257117,1880.9033980134232,2161.300106623464,2434.2581919530594,2831.3751228410233,3271.0742858598333,2161.317846677749,2460.0491960406516,2702.9896544034345,3410.5201073888115,2262.6742705355314,2542.766404372192,2843.2511705328307
Cond_BT/StudySeq339,1523.2101600274962,1577.6771889397396,1690.914567824998,1861.494376150548,2106.2930204934128,2334.364542568993,2766.195977249186,7624.731351825978,2106.3785778201823,2460.6353772106413,2645.1552230352268,5111.654362066951,2191.910216528717,2436.9267924643245,2718.0926462717352
Cond_BT/StudySeq340,1588.417930180668,1637.1087522994849,1746.6666423098345,1931.207567289177,2155.931257903054,2542.5747056544587,3426.986118077599,5744.092436106961,2155.847099372354,2437.726974431451,3181.6280085817825,5087.525298949277,2243.934106561798,2456.997071240352,2713.425043275093
Cond_BT/StudySeq341,1567.6191241741278,1603.96864118056,1693.6037135438894,1860.722903128883,2082.4099398043695,2301.8869516729246,3110.860692200832,4790.928999908466,2082.4875134253107,2411.933361254109,2907.4083018479932,4523.593643463335,2166.421578944792,2414.014095573324,2679.7033342457917
Cond_BT/StudySeq342,1537.2870643873916,1584.5726931328397,1675.678074203735,1823.871586682276,2035.1193781210368,2332.1493325573474,2814.2969931675048,3391.845702208094,2035.1541803449575,2367.3206912302194,2791.4187206202514,4610.522464670754,2146.329149147796,2375.1465119033924,2612.457270318647
Cond_BT/StudySeq343,1688.2045450572018,1765.687715734432,1884.2414885058633,2040.0862030435082,2212.16502773483,2396.9961357892425,3127.836020708438,5056.368967160738,2212.2675945966175,2563.383222560269,3136.597335546799,5040.58639924331,2300.622333338916,2508.364633710382,2748.591209217868
Cond_BT/StudySeq344,1602.206490388217,1667.7501700225434,1795.2604139512928,1982.886950125675,2224.367137369233,2545.8894748704315,3679.8496158281096,5920.501424335175,2224.470349790736,2697.3906767215785,4024.954489126708,5738.849656990592,2335.6897560184607,2583.9436651562482,2865.2115044295215
Cond_BT/StudySeq345,1531.6408296117368,1609.2065812576861,1737.092899327553,1929.2959695408963,2165.1504059582116,2425.7712312311273,2870.703889475003,4270.605993010644,2165.205248199216,2424.5442585261735,2674.9238767948955,4049.0753741324725,2237.590545327923,2473.55390659391,2754.2738010434327
Cond_BT/StudySeq346,1529.4593989368723,1590.839849205116,1712.5744498680285,1897.8157863166944,2202.1836597401634,2391.109060680073,3218.0933754663397,4888.821554114378,2202.303077253684,2516.571066865228,3055.4924668812027,4167.124971311378,2268.8057080382982,2546.561601942422,2830.62213082105
Cond_BT/StudySeq347,1615.9095065669205,1681.8562912933955,1781.9460892946968,1915.0939109003857,2099.8082830972235,2488.6839131682736,2941.481284957099,3647.071348117789,2099.7122826446166,2247.6368514736005,2724.96434048961,4584.931759847068,2150.0810339425216,2370.1925753370483,2626.273532719684
Cond_BT/StudySeq348,1645.462334931783,1719.5055834175837,1861.6722715287306,2053.1147061517595,2267.1964964492017,2519.917718453225,3004.3017992357636,3960.648748167921,2267.268958316576,2609.000255270603,2992.442148390544,3818.977577954801,2352.1850362072896,2561.6248125183693,2800.1854631108517
Cond_BT/StudySeq349,1751.366785052307,1816.863048397744,1924.1971193641382,2105.1267413335636,2343.9144201904332,2620.916111309884,3196.9211675995584,6433.556892947127,2343.923043425018,2600.0170221179765,2962.039424568349,4393.7113676384,2425.263025620671,2642.053799122307,2902.911191743647
Cond_BT/StudySeq350,1620.779282104956,1650.0769187776546,1748.468837233488,1903.9251260665835,2131.492611095512,2429.653549868172,3207.87439276075,3839.137293882209,2131.4657827936076,2371.8512952097585,2794.3315724797753,3746.1245198661964,2206.610649121405,2453.754995022726,2735.070666569868
Cond_BT/StudySeq351,1521.091752668676,1577.389713294071,1663.7589282124156,1837.251177822896,2096.879878462536,2514.810793187623,3152.1882374390207,3461.528419501791,2096.7692932964947,2298.3407072901587,2756.7528233611024,3598.6621146267616,2167.1465777212475,2420.9062779481656,2694.3828130898337
Cond_BT/StudySeq352,1472.0663578336064,1512.0069356326899,1593.3048666535228,1737.3818307385293,1938.2001002829975,2164.4998032854396,3199.471832207808,6255.883521327828,1938.3171144610412,2339.4129485044286,2657.7152671025992,5115.379812765443,2002.9888980155324,2200.9116808757726,2433.7445114912844
Cond_BT/StudySeq353,1559.1085874546864,1615.389539558948,1716.4736868548057,1897.2433238010083,2131.8288948735067,2496.2003345303947,2964.8705280578406,3795.84064861536,2131.777269094298,2414.0204290274896,3002.537771732448,4562.495299223041,2230.4088744366086,2469.5683205317746,2721.395211478113
Cond_BT/StudySeq354,1452.6600889607323,1505.9489248358184,1629.0063811414882,1807.374381842658,2052.3771097031145,2476.2349094821802,3549.921231143196,4920.592161481505,2052.365057298345,2443.8029877159665,3717.062071203324,5542.280183174189,2152.93240626588,2398.484877582126,2656.657147076232
Cond_BT/StudySeq355,1664.021809076132,1732.172670953872,1827.7167559435977,1971.5627392080364,2134.860740953681,2401.4232088200465,2927.2865188070336,3975.9597918990603,2134.8862616804017,2438.6365570175954,2947.7920071088874,3816.953363936286,2201.6307961574007,2392.032302624264,2623.6123640128835
Cond_BT/StudySeq356,1549.1241448006429,1596.614466619119,1689.155172682606,1805.7294413986906,2017.4846073913307,2226.7962766507353,2772.5322620977086,4087.4340029032837,2017.44595364239,2166.9692417237798,2590.9594526326864,3224.2583499070824,2071.2043274372363,2279.8255097748743,2539.099179571474
Cond_BT/StudySeq357,1644.6283659563974,1711.3107682133261,1846.6030944548265,2051.5403853303796,2297.871366696452,2550.858189590867,3070.607869853618,3769.8467813921798,2297.921422022121,2679.9872985442285,3100.224904178162,3732.180699326108,2395.021942387737,2653.868093194914,2942.926143708647
Cond_BT/StudySeq358,1686.8444827696821,1722.4051606288674,1808.2136243411617,1943.7983007133098,2146.4448222301285,2367.932767110585,2991.263724905891,4694.254244991182,2146.4192146946643,2444.061379252525,2890.4054043240503,4378.718315712811,2223.9393133384606,2479.9135829355123,2774.4616781242526
Cond_BT/StudySeq359,1642.3557435945572,1686.6557499477722,1771.1905705545062,1929.3748635110524,2106.5567986706665,2345.34719003028,2735.4746817746154,5630.887551273453,2106.617916990844,2434.794196377868,2818.920062856712,5603.508210594648,2202.627702982724,2416.4645238607554,2676.2688232257756
Cond_BT/StudySeq360,1593.3160958412277,1659.470426399041,1766.5038907886674,1926.3256019489702,2165.0817382826854,2373.6894611267726,2829.8706212459374,3148.1566365965537,2165.193814825423,2455.339994179777,2898.2358263400965,3425.430771398772,2220.4745091817113,2452.522057407663,2738.797842546697
Cond_BT/StudySeq361,1706.7863532366982,1738.770831924927,1829.5811133804946,1978.4026133283219,2154.380081132504,2468.685905690945,3165.064121478306,3495.66397324591,2154.3778092862253,2480.296933862432,2948.1873714766753,3587.5349745385156,2242.5462621323,2471.1218130433126,2766.853690766348
Cond_BT/StudySeq362,1676.5752844284837,1758.8631505167978,1895.639535085843,2090.673203725085,2325.5460372892376,2717.8524280324445,3096.0242636406365,3374.903079197104,2325.5124810067146,2615.7865057463177,3009.077703145699,3650.210898633481,2432.688607253013,2695.1756401420585,2987.6904959219346
Cond_BT/StudySeq363,1650.2144617517333,1689.084788537192,1772.314467734654,1948.5314775588567,2138.426595793737,2503.368305213654,3071.791692237921,4422.519974375007,2138.3723112742464,2357.575292841007,2946.8381130524076,4863.564659956257,2226.8917648865527,2484.092060588842,2784.50425177034
Cond_BT/StudySeq364,1500.095484104952,1582.1663518281462,1723.5592331127818,1915.7420346419262,2150.0400401075767,2442.9408165460773,3172.921489535977,3647.6323561412096,2150.0158649189325,2329.201569092174,2651.0546808320987,3793.9201426907807,2206.2319156353815,2427.667990986701,2684.444005382984
Cond_BT/StudySeq365,1592.6398023303964,1635.7606978434542,1743.4459764158726,1917.9776024521316,2103.691878657906,2392.4191318585026,3267.608478182226,5678.930267006373,2103.6814026562515,2404.613795009164,2894.9331971557594,4017.4935723903436,2213.9328120540545,2415.59971618168,2639.365816542279
Cond_BT/StudySeq366,1659.9672863273101,1719.9094509907015,1822.6054869621848,1994.5000526901597,2258.295860062728,2497.262965602419,2888.9231458756294,4086.942557030243,2258.3407949571206,2552.6206311647143,2867.49368164006,3531.108477031223,2330.745995728758,2591.1237880087424,2887.6008160115807
Cond_BT/StudySeq367,1506.533931940621,1558.0413887878149,1674.0070589092195,1857.0953090718663,2070.515215300135,2369.762837323652,2789.582448034432,4916.445124896678,2070.5766467699086,2481.79694646892,3239.1255124302197,4610.133688753325,2176.825556579355,2422.4153018235775,2687.356948528509
Cond_BT/StudySeq368,1559.689942686981,1595.6828781378204,1702.1754077792161,1885.839394999274,2143.8441993608653,2481.561642260043,3107.7629034062734,3515.929804689372,2143.8280941546027,2458.8187607450536,2884.9872403017716,3594.54437659181,2234.0696418049733,2484.1382590374833,2768.806568250944
Cond_BT/StudySeq369,1568.8572279837354,1646.9054221215615,1783.7654241728544,1975.7633821526333,2176.767987405338,2432.1985387056843,2712.2697869388935,3877.830238485695,2176.8267266601315,2539.320630420196,2715.186435361925,4016.0977046163107,2279.8113870974935,2513.736039149569,2769.1820178402827
Cond_BT/StudySeq370,1593.4225738931184,1667.982069792349,1817.2102014901607,2032.3658121995866,2288.418867773446,2613.5076659442266,3157.2487514043632,3403.726822820949,2288.4429913732633,2619.748813561355,2999.421360514832,3530.30549748849,2390.0955949096206,2656.2937017667937,2962.927292732697
Cond_BT/StudySeq371,1604.9916005196226,1653.0126337522124,1764.1598176846792,1924.8612936875074,2148.730735889535,2535.1259345174876,3821.7703340374924,6375.548542459492,2148.716930343355,2540.431333796374,3981.427554314582,5830.494107325556,2228.3162326094935,2471.941226385841,2788.648737202652
Cond_BT/StudySeq372,1651.5423172606856,1699.6853151273808,1823.0527174016424,2017.9536098557737,2283.3090642923635,2575.0402966927463,3432.1218425905095,6891.318297313765,2283.372595737179,2613.3464530994997,3627.4507982323344,6087.114169775512,2362.101583272999,2626.4115513110128,2944.6116315351196
Cond_BT/StudySeq373,1515.5146393145078,1606.7025274230177,1755.7605801180828,1970.19991946732,2231.2267480583882,2456.3727592800437,2773.0960143138714,5115.88998661588,2231.2851120318974,2491.756395495548,2554.8614815449287,3313.629472560505,2326.209287068977,2574.428000808962,2829.686686773639
Cond_BT/StudySeq374,1502.4280305423385,1569.3276271623813,1695.9078997603283,1886.4967125389653,2101.780287540549,2338.824429355373,2489.3651423764836,5071.206904095496,2101.790997612381,2338.3585210694678,2764.127966968765,4377.694146145522,2197.067989539787,2407.3814026332566,2620.6307264944303
Cond_BT/StudySeq375,1578.6442939731214,1659.651163348819,1797.27478876498,2009.7483694595437,2276.4558188203328,2587.2901183887257,3026.0029612655753,4332.858497859899,2276.4307899843816,2586.4703810209303,3047.846828538707,4479.303139274109,2374.0895668019675,2624.355217873404,2908.888237190409
Cond_BT/StudySeq376,1671.4633963099143,1736.4734487083188,1860.5581630880697,2050.3159216667905,2244.522639195914,2445.852802025642,2849.6978805197796,4223.160135165013,2244.564229975913,2608.92675751135,2881.7573374219774,4678.412019212745,2346.7495570798137,2560.7161672800094,2802.798252221315
Cond_BT/StudySeq377,1506.8517938975851,1575.501685679431,1724.6014713972527,1931.8554039550363,2227.3701876022633,2555.0945255351817,3283.444016163587,5216.903193966533,2227.3145954940146,2509.315688483288,3230.1558803943976,5199.914992770226,2325.7269688018923,2645.174597672454,2989.673651082622
Cond_BT/StudySeq378,1499.082661191844,1541.6957191193028,1638.7245765208295,1817.9241762311735,2050.720006986774,2280.839754198562,2809.7001689014933,3367.481050096566,2050.744066194788,2338.1144185916983,2759.685297910903,3737.2829465326668,2128.598481054627,2347.3941601876795,2578.2752589706365
Cond_BT/StudySeq379,1577.8040468983124,1642.09430851634,1761.2798526876013,1975.804623431782,2250.9969671816725,2497.057266609492,2938.7571238246296,7973.0378487909275,2251.0653810383938,2582.479964522173,2822.763068583132,5329.875258340881,2344.6839483544327,2633.8013979946772,2934.15697654204
Cond_BT/StudySeq380,1544.3530588272706,1607.1681366550188,1730.6916717552974,1903.9666370894743,2136.677942865123,2420.8684316971726,3341.933003984459,5660.763886442919,2136.643768435511,2342.5453965661122,3128.617624169977,5176.620527134997,2226.9505927013797,2463.798056126042,2707.6210971877545
Cond_BT/StudySeq381,1619.244164770538,1707.0539201936467,1873.6347837743829,2093.2810634040616,2351.630140561951,2691.198922451732,2942.551429457877,4698.61083680941,2351.5649064909708,2553.881762464023,2864.7838527969093,4579.016159073507,2455.690213872882,2739.524603886779,3045.919783842855
Cond_BT/StudySeq382,1723.488751818384,1809.7888848234443,1942.7387326500361,2125.7098122590505,2407.7366746625303,2649.6596863774976,3153.1247754161577,3449.524576617192,2407.789119918384,2697.486566765663,3199.4086072741907,4843.318592780116,2468.5608362395237,2710.384834283602,2978.786507804217
Cond_BT/StudySeq383,1639.831519474546,1685.8958769309936,1761.7324940896979,1902.0008082706545,2106.757582004836,2297.8566801849347,3182.078526432836,5099.621388257603,2106.856165443659,2480.9891087645296,3426.9523300112996,5098.964460633234,2178.32886443422,2408.411047549575,2665.5996430341224
Cond_BT/StudySeq384,1494.5456419788989,1521.6152047542505,1620.6217532674814,1779.6047386249738,2019.2075091432216,2438.325503031126,3854.6361497458015,6019.535330462432,2019.1792687059922,2402.344834028031,3854.607515454305,5608.678202640184,2086.8296198268727,2317.32115960998,2607.9027863037986
Cond_BT/StudySeq385,1547.1033124724431,1608.6531588316816,1712.8174160888007,1864.5800131385163,2068.7627338477496,2249.70947931547,2718.745710586354,3955.4625600635236,2068.8522047384104,2361.0682599237816,2741.808273932677,4069.5459676458167,2136.595052323524,2352.3633449667145,2600.4684344903617
Cond_BT/StudySeq386,1617.5410779833892,1660.914135417005,1745.142981151761,1915.5617322081994,2142.705205672629,2552.313675522332,3264.896894752419,4862.639775705139,2142.537858639853,2292.9239384846533,2864.0641260068796,3769.541552311457,2224.5155041709613,2464.561593885987,2740.8318885599956
Cond_BT/StudySeq387,1539.1707231238454,1582.4630499853624,1684.3697077725774,1852.485794320416,2118.3653212209333,2319.9585872338166,2675.1770241152803,3429.757909824092,2118.3786324757257,2354.3554820841623,2589.8907404779197,4548.620621170889,2200.667843019932,2489.321768532649,2827.4550893856413
Cond_BT/StudySeq388,1515.8038794583017,1587.0836294294647,1709.9666909614837,1888.9124712908497,2130.049513229693,2428.6341455445795,3178.3114938083945,3922.181503217644,2130.053054576246,2449.4570032441816,3001.1357311851275,3825.8608532810704,2202.9014489545243,2457.4458794502034,2747.0873123669003
Cond_BT/StudySeq389,1549.6120037193034,1599.5105643490465,1685.5885541806065,1843.7947120290266,2039.9694012578548,2333.095061245119,2901.7381486523254,5947.650645431964,2039.84986045306,2225.404647853051,2617.6167988306656,4270.442734438142,2108.8685573416906,2315.3529199200393,2545.177230117396
Cond_BT/StudySeq390,1717.5774839664143,1771.2604952494164,1857.394871225969,1985.6225417263768,2185.8239900574235,2533.4757838320706,3222.343504467858,3823.296516742828,2185.7614244378856,2412.810427623785,2996.3079682456437,3813.282286436207,2256.0268433123247,2479.404884931415,2738.221258512933
Cond_BT/StudySeq391,1479.4447356919368,1532.7254482571989,1620.527246961164,1778.830444589587,2003.2078544446717,2285.239045197411,2760.1669013941996,3306.7708006000635,2003.178890773662,2240.5551821513286,2967.6470442864857,3467.169448885694,2073.885994501313,2312.9440734203113,2596.3868680274504
Cond_BT/StudySeq392,1622.9444559805465,1687.6525395982499,1809.3365739213932,1991.8041973736626,2233.0544087752373,2492.962187904792,3150.38417102785,6041.488526148703,2233.085588981714,2516.198209051556,2783.559928525978,5051.116239569991,2313.6586102053234,2578.890484850586,2869.904375145299
Cond_BT/StudySeq393,1621.5568880126948,1678.2038840231094,1794.7561778133145,1970.712042762542,2218.009996143283,2539.544331489594,2820.2887096767918,3980.803760207137,2217.956699630619,2479.6937113003864,3214.67850051045,4505.490380087187,2318.1043871686384,2599.979793386258,2929.066898558741
Cond_BT/StudySeq394,1611.938345966039,1669.185214963893,1802.4420704290446,2004.4008149578299,2282.132326582177,2422.5505682843796,3404.7976535458847,4981.027488027258,2282.281739981803,2696.919139195401,3776.6058976237737,5435.673379657064,2383.0771996484,2674.106361294325,2979.2477651189347
Cond_BT/StudySeq395,1624.902128238134,1688.863635330773,1829.3772541937346,2036.6181399046766,2313.2646273370015,2625.643750190257,3025.1801586499846,4202.754356233096,2313.3541360638537,2667.2978511982524,2976.688532716493,4012.37753710338,2403.549219862728,2689.4144165093467,3025.442829591925
Cond_BT/StudySeq396,1591.2630333228456,1654.1980938913593,1772.1082972727675,1947.9714110288262,2139.3345590159383,2427.8366488770585,2862.0447164478546,3891.2331829885284,2139.3571510935312,2458.0879186346165,2859.894496647376,3310.443614325388,2238.518791971094,2459.979109400346,2734.4799514807396
Cond_BT/StudySeq397,1542.172686810238,1639.0494558997075,1795.162366362014,2006.1218802384615,2253.1624067716084,2568.338823628212,2992.5029345417106,3702.5927797232735,2253.147161512612,2523.2936556545183,2870.551095480639,3580.1062629722774,2370.8007506275007,2633.2149800276743,2918.867298392804
Cond_BT/StudySeq398,1546.4481034648811,1580.9670811987544,1665.072138365199,1807.8497885204886,1983.8216948887182,2295.2719757498726,2899.1622274799674,4503.489597716993,1983.8665642476747,2276.0291732695914,2811.698884974994,3927.709794999211,2072.7902464788685,2257.07702126998,2498.3795895602084
Cond_BT/StudySeq399,1459.3821846412116,1505.222750170955,1620.152640297189,1812.6732759897347,2068.3379606368176,2339.834322590724,2713.0881738696285,5643.74926689883,2068.347748968623,2354.4671457406425,2532.5155296904477,5632.658962984182,2161.284517196538,2416.0067603322873,2715.0764900865465
Cond_BT/StudySeq400,1623.7392973357992,1696.1633719812216,1819.2341072865167,1996.9663567635087,2291.3918536398164,2535.2118671014787,3109.2624271221935,3753.0315993471313,2291.4622804800765,2649.3498103761167,2982.358260737824,3787.9692940113227,2356.4648149720565,2642.310150419281,2951.4564886444755
Cond_BT/StudySeq401,0.0,65.67497642019893,139.39929808487523,221.7381390603819,301.05511536934506,395.80869711671585,955.9376063597651,1723.4569726953255,301.0702969699776,402.91213798059516,1264.1913271755104,1775.1184045193268,329.47725432256215,399.0507340905241,459.2566431506332
Cond_BT/StudySeq402,0.0,55.0329916621158,117.4256343942048,185.85708009191208,252.66332170177623,343.92228476929097,993.2039364196273,1517.3153229085801,252.67740004592946,367.9832192194733,1137.401905343667,1701.0586451790493,273.0501931924749,334.5769053720667,389.6275348043113
Cond_BT/StudySeq403,0.0,64.15783967241336,134.90108682368455,211.75138679635955,282.1500045214652,378.95890546645546,1105.3385635348807,3170.8592594141774,282.1672045031194,420.94037648018053,1478.4295259008038,3267.852009625625,309.1350428712933,376.2444929639286,442.7018380983853
Cond_BT/StudySeq404,0.0,87.3456766965024,184.7460719229753,293.3919877722481,403.6085463513667,506.23085972328215,1049.4811556028637,2325.810575320151,403.61657563512773,550.8153515989478,1717.6356722338396,2386.045782260466,435.9223524274363,518.9682342982788,585.1094081073279
Cond_BT/StudySeq405,0.0,83.2888414251972,176.44214783132892,281.0387417812787,376.455684728393,521.8986580071469,1285.7211662860798,2654.505698721332,376.4689267085405,559.5619719614041,1685.5849761556983,4359.3864278944275,418.3636210045661,502.38004868175994,579.3062119582196
Cond_BT/StudySeq406,0.0,76.79497347725606,161.71350197482462,256.55694610581355,352.7655495862849,433.8164186197264,922.3316701888757,1743.423593969784,352.7812240496823,516.9742897869368,1491.7549687067258,2629.000503859883,384.7831034756069,457.6705684742095,516.7176333007945
Cond_BT/StudySeq407,0.0,69.40494950238558,146.73412533945051,232.81201280339167,316.9797181027221,427.8307571271082,1297.555125042502,3056.908214025103,317.02048672677864,480.659430727569,1271.2094577741127,3445.0077826543634,347.63810427020366,416.3103905457197,477.86870082346286
Cond_BT/StudySeq408,0.0,73.95222516791162,156.0818342324038,247.10333560165427,333.851653058789,419.3262011834405,1095.9881788586356,1740.97534287826,333.8841613201007,473.02572509836443,1501.8551134901159,1935.5558550402266,363.5735423322817,433.41385013228137,491.0833377126597
Cond_BT/StudySeq409,0.0,66.20052002998095,138.58349523860036,219.1263621356457,303.70423261705133,377.69970147377705,740.0614685895305,2235.5622706536765,303.7118495477265,411.5476607748253,1191.3457866185306,2489.640465441059,329.45242294873566,397.02778092774446,451.07038211178224
